Student_ID,Gender,Age,State,City,College_Type,Degree_Stream,10th_Percentage,12th_Percentage,Graduation_Percentage,CGPA,Backlogs,Attendance,Internship,Internship_Months,Projects,Certifications,Aptitude_Score,Coding_Score,Communication_Score,Technical_Score,Mock_Interview_Score,Resume_Score,Company_Type,Placement_Package_LPA,Placement_Status
SP105663,Female,23,Tamil Nadu,Ahmedabad,Government,B.Sc,86,60,70,7.31,5,86,Yes,2,5,4,59,39,56,55,52,69,,0.0,Not Placed
SP105664,Female,25,Uttar Pradesh,Lucknow,Government,B.Com,82,83,77,7.47,3,73,Yes,8,1,5,62,77,64,68,68,96,MNC,5.51,Placed
SP105665,Female,27,Karnataka,Jaipur,Autonomous,BBA,57,65,63,5.92,5,74,No,0,5,1,50,56,58,55,67,76,,0.0,Not Placed
SP105666,Male,25,Uttar Pradesh,Indore,Government,B.Com,73,76,74,7.03,3,82,Yes,10,4,7,69,67,46,48,63,61,MNC,2.5,Placed
SP105667,Female,24,Gujarat,Bengaluru,Private,B.Sc,57,70,62,7.28,5,82,Yes,1,5,7,75,80,73,49,59,49,,0.0,Not Placed
SP105668,Male,25,Delhi,Ahmedabad,Autonomous,B.Com,75,72,76,8.43,2,77,Yes,5,2,4,79,61,57,30,84,78,Product,2.5,Placed
SP105669,Male,26,Madhya Pradesh,Indore,Government,BCA,50,86,77,8.14,4,82,Yes,4,2,3,74,58,67,48,58,54,,0.0,Not Placed
SP105670,Male,25,Uttar Pradesh,Lucknow,Autonomous,BBA,72,78,86,9.9,0,95,Yes,8,6,7,93,74,96,100,100,85,Product,9.49,Placed
SP105671,Male,23,Karnataka,Jaipur,Government,MBA,67,88,63,8.31,3,80,Yes,3,7,3,59,83,78,68,48,95,Startup,6.22,Placed
SP105672,Male,24,Tamil Nadu,Jaipur,Private,BBA,97,63,74,7.35,2,78,Yes,5,5,8,83,85,66,71,61,78,Product,7.63,Placed
SP105673,Female,25,Maharashtra,Bengaluru,Autonomous,MCA,58,65,66,5.0,5,71,No,0,5,5,61,65,56,36,47,46,,0.0,Not Placed
SP105674,Female,24,Rajasthan,Pune,Private,BCA,70,57,75,7.22,4,73,No,0,1,6,53,48,60,39,57,66,,0.0,Not Placed
SP105675,Female,22,Uttar Pradesh,Indore,Government,MCA,76,73,81,7.55,2,89,Yes,2,4,6,86,70,68,75,65,57,Service,5.31,Placed
SP105676,Male,24,Rajasthan,Ahmedabad,Autonomous,MBA,90,63,79,6.58,5,87,Yes,5,2,8,64,69,53,68,57,96,Government,2.5,Placed
SP105677,Female,21,Delhi,Lucknow,Private,B.Tech,88,76,70,8.66,2,82,No,0,5,6,70,53,73,80,95,67,MNC,4.03,Placed
SP105678,Female,26,Gujarat,Mumbai,Private,MBA,64,86,63,7.23,2,74,No,0,5,3,60,57,65,61,80,66,,0.0,Not Placed
SP105679,Male,25,Delhi,Ahmedabad,Private,BBA,74,66,75,7.5,1,68,No,0,5,2,83,63,65,66,72,76,Startup,3.01,Placed
SP105680,Female,22,Karnataka,Lucknow,Private,B.Tech,69,68,59,5.61,3,79,No,0,4,9,72,64,59,63,87,60,,0.0,Not Placed
SP105681,Female,25,Madhya Pradesh,Pune,Autonomous,B.Tech,67,83,64,7.0,3,84,Yes,5,5,9,59,71,69,64,66,79,,0.0,Not Placed
SP105682,Male,24,Karnataka,Mumbai,Autonomous,BBA,76,80,69,7.51,2,70,Yes,9,6,7,84,83,72,58,78,81,Government,8.58,Placed
SP105683,Female,23,Tamil Nadu,Pune,Government,BBA,84,63,86,7.83,1,66,Yes,4,3,2,66,73,77,82,66,88,MNC,5.48,Placed
SP105684,Male,25,Delhi,Indore,Private,BBA,54,61,64,7.33,3,76,No,0,3,2,64,65,63,49,59,48,,0.0,Not Placed
SP105685,Male,27,Madhya Pradesh,Bhopal,Private,BBA,78,79,60,5.51,5,64,Yes,2,0,1,58,81,63,41,48,60,,0.0,Not Placed
SP105686,Female,24,Delhi,Bengaluru,Autonomous,B.Tech,90,59,70,9.04,1,83,No,0,4,6,81,55,67,68,77,72,Government,4.91,Placed
SP105687,Male,24,Uttar Pradesh,Bengaluru,Private,B.Tech,77,65,75,6.81,1,81,No,0,1,4,68,63,76,71,61,68,,0.0,Not Placed
SP105688,Male,24,Madhya Pradesh,Bhopal,Autonomous,B.Tech,85,70,78,6.64,1,84,Yes,5,4,5,75,74,79,92,66,45,MNC,8.08,Placed
SP105689,Male,25,Karnataka,Delhi,Autonomous,MBA,69,80,64,5.78,4,86,No,0,4,4,75,49,59,48,59,70,,0.0,Not Placed
SP105690,Female,24,Tamil Nadu,Bhopal,Private,BBA,74,82,74,8.02,1,87,No,0,6,5,65,63,75,51,66,76,Startup,2.5,Placed
SP105691,Female,21,Gujarat,Mumbai,Private,B.Tech,82,76,59,7.93,3,76,No,0,6,5,76,44,64,71,65,56,MNC,4.28,Placed
SP105692,Male,24,Tamil Nadu,Mumbai,Private,BBA,70,67,69,7.28,5,85,No,0,3,6,83,61,93,58,48,61,,0.0,Not Placed
SP105693,Female,25,Tamil Nadu,Bengaluru,Autonomous,MBA,68,59,69,6.78,3,82,No,0,2,0,68,63,86,33,81,81,,0.0,Not Placed
SP105694,Female,24,Delhi,Bengaluru,Private,B.Tech,67,88,86,8.71,2,91,Yes,7,6,7,60,92,60,58,78,70,Service,5.92,Placed
SP105695,Female,23,Madhya Pradesh,Mumbai,Private,B.Sc,70,76,69,8.94,0,81,Yes,6,2,2,77,58,50,71,87,71,Product,7.12,Placed
SP105696,Female,24,Maharashtra,Pune,Autonomous,BBA,86,67,69,6.35,1,94,Yes,1,1,5,63,73,65,80,67,62,Product,5.4,Placed
SP105697,Male,21,Madhya Pradesh,Lucknow,Private,B.Tech,82,84,82,9.9,1,70,No,0,4,4,86,91,53,71,70,67,Startup,7.81,Placed
SP105698,Male,25,Madhya Pradesh,Lucknow,Private,MBA,67,65,60,6.48,5,75,Yes,1,6,4,85,53,70,54,58,72,,0.0,Not Placed
SP105699,Male,21,Delhi,Pune,Autonomous,B.Sc,96,68,77,8.07,0,79,No,0,4,7,84,90,76,88,84,60,Service,10.43,Placed
SP105700,Male,22,Uttar Pradesh,Pune,Autonomous,B.Tech,72,78,58,8.11,1,75,Yes,3,4,3,62,65,55,71,87,61,MNC,3.96,Placed
SP105701,Female,25,Delhi,Lucknow,Government,B.Tech,64,60,53,7.07,5,80,No,0,5,0,58,61,64,38,74,53,,0.0,Not Placed
SP105702,Male,21,Uttar Pradesh,Jaipur,Government,B.Tech,64,58,62,6.83,4,91,Yes,1,0,5,59,67,65,34,49,69,,0.0,Not Placed
SP105703,Male,26,Delhi,Mumbai,Autonomous,BBA,56,77,74,7.17,2,74,No,0,3,6,53,55,85,45,99,62,Startup,2.5,Placed
SP105704,Female,24,Tamil Nadu,Bengaluru,Private,B.Sc,75,61,68,7.19,2,78,No,0,1,7,50,50,70,54,74,71,,0.0,Not Placed
SP105705,Male,23,Maharashtra,Bhopal,Private,MCA,88,72,92,7.89,3,93,Yes,7,6,7,84,70,47,58,93,73,Startup,4.86,Placed
SP105706,Female,22,Gujarat,Indore,Autonomous,MBA,56,70,54,5.0,5,67,No,0,2,3,55,45,42,48,40,64,,0.0,Not Placed
SP105707,Male,27,Delhi,Bhopal,Private,BBA,98,92,84,8.74,0,100,Yes,5,2,3,70,89,68,82,56,80,Service,7.85,Placed
SP105708,Male,22,Tamil Nadu,Indore,Private,B.Com,69,98,74,9.11,1,84,No,0,4,6,68,74,90,63,85,84,Product,6.01,Placed
SP105709,Male,24,Tamil Nadu,Delhi,Autonomous,MCA,73,85,68,8.65,4,68,No,0,2,5,46,76,35,69,84,62,,0.0,Not Placed
SP105710,Male,21,Tamil Nadu,Delhi,Private,B.Tech,80,74,60,8.98,2,98,Yes,11,8,8,75,66,80,87,67,78,Service,9.8,Placed
SP105711,Male,20,Gujarat,Indore,Government,B.Sc,76,65,75,6.99,3,84,Yes,2,5,3,74,65,84,72,72,67,Government,2.5,Placed
SP105712,Female,25,Rajasthan,Chennai,Government,BCA,75,74,74,7.38,3,70,Yes,3,4,5,87,51,82,62,83,75,Product,2.76,Placed
SP105713,Female,23,Gujarat,Lucknow,Government,B.Sc,76,82,75,5.0,3,82,Yes,4,3,4,64,52,80,61,75,82,MNC,2.5,Placed
SP105714,Female,23,Rajasthan,Lucknow,Private,MBA,77,82,78,9.08,1,87,Yes,8,2,5,78,67,100,85,73,79,MNC,7.33,Placed
SP105715,Male,20,Gujarat,Bhopal,Private,BCA,86,87,88,8.65,0,74,No,0,8,3,77,73,73,52,89,76,Service,2.5,Placed
SP105716,Male,25,Tamil Nadu,Bhopal,Private,B.Tech,89,98,72,9.9,0,81,No,0,6,5,100,77,70,83,88,89,Service,10.98,Placed
SP105717,Male,25,Uttar Pradesh,Bhopal,Government,B.Tech,65,65,57,6.31,4,89,Yes,5,0,4,66,58,35,80,40,69,,0.0,Not Placed
SP105718,Female,23,Rajasthan,Delhi,Private,B.Tech,58,68,69,8.08,1,76,No,0,5,1,75,48,87,61,60,69,Service,2.5,Placed
SP105719,Male,21,Maharashtra,Lucknow,Private,B.Sc,50,63,58,8.55,5,71,No,0,3,3,40,39,50,70,92,48,,0.0,Not Placed
SP105720,Female,22,Karnataka,Chennai,Private,MBA,64,68,68,8.43,1,77,Yes,5,4,8,57,85,74,76,79,61,MNC,4.35,Placed
SP105721,Female,25,Rajasthan,Ahmedabad,Government,B.Tech,77,84,76,7.16,1,86,Yes,5,5,6,70,68,89,78,81,75,Startup,3.66,Placed
SP105722,Male,22,Karnataka,Indore,Autonomous,BBA,69,64,70,7.56,1,84,No,0,3,7,64,76,73,78,73,84,Startup,2.5,Placed
SP105723,Male,23,Rajasthan,Ahmedabad,Autonomous,BBA,72,87,63,6.69,1,74,No,0,3,6,61,55,78,73,70,88,Service,2.82,Placed
SP105724,Female,23,Tamil Nadu,Indore,Autonomous,MBA,76,67,74,7.16,3,68,Yes,3,5,10,82,74,50,66,56,77,Startup,4.13,Placed
SP105725,Female,21,Tamil Nadu,Bhopal,Autonomous,BCA,62,79,73,8.79,4,81,No,0,1,4,76,40,75,69,58,49,,0.0,Not Placed
SP105726,Male,23,Uttar Pradesh,Bhopal,Private,B.Com,74,67,66,7.38,5,87,Yes,4,2,3,81,57,54,48,75,81,,0.0,Not Placed
SP105727,Male,25,Delhi,Lucknow,Private,B.Tech,73,89,79,9.9,1,95,Yes,9,5,3,89,87,65,70,95,80,MNC,9.36,Placed
SP105728,Female,23,Madhya Pradesh,Jaipur,Private,BCA,79,68,75,8.58,2,93,No,0,6,2,40,65,71,64,80,61,MNC,2.5,Placed
SP105729,Female,25,Karnataka,Lucknow,Private,MCA,98,98,79,6.66,2,84,Yes,8,2,5,78,85,80,91,71,90,Government,8.02,Placed
SP105730,Male,26,Gujarat,Mumbai,Autonomous,B.Sc,64,85,78,9.71,1,84,No,0,3,7,76,78,73,59,75,50,Government,6.04,Placed
SP105731,Male,23,Tamil Nadu,Mumbai,Autonomous,BBA,64,70,76,5.0,4,78,Yes,1,6,8,75,73,58,30,47,73,,0.0,Not Placed
SP105732,Male,23,Madhya Pradesh,Pune,Government,B.Tech,82,65,57,7.38,3,83,Yes,1,5,5,62,68,43,64,60,87,,0.0,Not Placed
SP105733,Female,22,Uttar Pradesh,Jaipur,Autonomous,B.Sc,78,84,88,8.12,0,88,Yes,7,3,10,73,56,93,79,90,60,Product,3.29,Placed
SP105734,Female,24,Tamil Nadu,Bengaluru,Autonomous,B.Com,71,85,78,9.15,0,82,Yes,5,4,6,76,74,70,66,63,90,MNC,5.51,Placed
SP105735,Male,26,Rajasthan,Chennai,Private,B.Com,77,61,77,9.26,0,87,Yes,8,6,2,80,74,73,64,62,70,MNC,5.71,Placed
SP105736,Male,20,Rajasthan,Mumbai,Autonomous,BCA,59,70,64,6.93,3,63,No,0,4,7,46,56,55,69,59,70,,0.0,Not Placed
SP105737,Female,20,Tamil Nadu,Ahmedabad,Private,MCA,76,78,89,6.64,0,78,Yes,5,5,6,66,69,54,64,82,93,Product,4.01,Placed
SP105738,Male,27,Maharashtra,Ahmedabad,Government,BBA,68,70,55,6.58,2,81,No,0,4,6,46,46,63,34,68,65,,0.0,Not Placed
SP105739,Female,27,Maharashtra,Bhopal,Autonomous,MCA,66,73,77,8.49,4,70,Yes,3,0,6,57,72,87,45,68,66,Product,4.92,Placed
SP105740,Male,22,Uttar Pradesh,Bengaluru,Private,B.Tech,64,76,52,6.1,5,69,No,0,3,2,42,62,58,62,61,50,,0.0,Not Placed
SP105741,Female,27,Maharashtra,Mumbai,Autonomous,B.Tech,62,98,76,8.77,2,90,Yes,3,5,7,86,82,52,67,74,71,Government,7.92,Placed
SP105742,Male,24,Gujarat,Mumbai,Autonomous,B.Com,89,95,79,5.7,2,82,No,0,5,8,62,43,71,52,76,66,MNC,2.5,Placed
SP105743,Male,26,Uttar Pradesh,Bengaluru,Autonomous,BCA,73,79,84,8.07,1,86,No,0,4,4,66,73,76,55,71,76,MNC,2.5,Placed
SP105744,Female,23,Tamil Nadu,Lucknow,Autonomous,BCA,73,83,72,9.23,2,79,Yes,1,3,4,96,47,54,75,48,73,,0.0,Not Placed
SP105745,Male,22,Maharashtra,Mumbai,Private,B.Sc,55,64,64,5.0,4,70,No,0,3,2,49,31,45,67,61,40,,0.0,Not Placed
SP105746,Male,24,Karnataka,Ahmedabad,Government,BCA,67,72,64,5.0,5,83,No,0,0,4,68,79,63,51,54,54,,0.0,Not Placed
SP105747,Male,23,Tamil Nadu,Bhopal,Private,MBA,78,77,69,7.71,3,76,Yes,2,7,8,75,80,63,61,64,81,MNC,4.81,Placed
SP105748,Male,23,Karnataka,Lucknow,Private,B.Sc,78,59,60,7.39,1,82,Yes,4,2,4,89,67,72,74,81,51,Service,4.03,Placed
SP105749,Male,24,Delhi,Pune,Private,BCA,77,88,82,8.86,1,78,Yes,12,7,5,63,60,77,65,66,91,Service,5.13,Placed
SP105750,Male,25,Karnataka,Pune,Government,MBA,73,98,78,9.9,1,87,Yes,5,4,4,59,58,64,85,80,77,MNC,5.32,Placed
SP105751,Female,21,Rajasthan,Indore,Government,B.Sc,82,79,72,7.8,4,77,No,0,6,6,69,64,60,66,67,60,MNC,2.5,Placed
SP105752,Male,23,Uttar Pradesh,Delhi,Private,MBA,63,74,90,8.43,2,89,Yes,8,4,5,87,70,66,96,69,83,Government,7.54,Placed
SP105753,Female,24,Madhya Pradesh,Lucknow,Autonomous,B.Sc,70,70,67,6.4,4,68,Yes,1,1,1,48,67,54,52,56,62,,0.0,Not Placed
SP105754,Female,22,Gujarat,Delhi,Government,BCA,67,65,73,9.9,1,79,No,0,8,3,66,89,97,73,95,68,Government,6.52,Placed
SP105755,Female,25,Madhya Pradesh,Jaipur,Private,B.Com,56,54,61,8.05,5,79,No,0,3,5,56,55,67,55,65,76,,0.0,Not Placed
SP105756,Male,26,Maharashtra,Lucknow,Private,MBA,82,75,78,5.78,2,85,No,0,1,5,73,76,81,87,79,53,Product,2.88,Placed
SP105757,Female,24,Madhya Pradesh,Pune,Government,B.Com,60,61,55,6.39,5,76,No,0,1,4,79,41,35,42,73,61,,0.0,Not Placed
SP105758,Male,23,Gujarat,Indore,Private,B.Com,74,60,79,6.69,2,75,Yes,3,6,5,72,59,70,77,70,84,Government,2.5,Placed
SP105759,Female,24,Tamil Nadu,Bengaluru,Private,BCA,90,98,85,9.09,2,74,Yes,12,4,4,45,86,51,81,72,89,MNC,8.51,Placed
SP105760,Female,26,Tamil Nadu,Bengaluru,Private,MBA,75,53,67,6.85,1,70,Yes,3,7,7,79,53,72,71,68,67,MNC,4.34,Placed
SP105761,Female,23,Karnataka,Chennai,Autonomous,B.Tech,73,74,60,6.77,0,75,No,0,1,4,59,46,93,54,88,78,Product,2.5,Placed
SP105762,Female,24,Maharashtra,Bhopal,Private,MCA,77,95,84,7.87,1,81,Yes,6,5,7,78,70,90,81,83,74,Government,6.0,Placed
SP105763,Male,22,Gujarat,Chennai,Private,B.Tech,50,59,60,5.74,4,65,Yes,1,2,0,58,30,84,42,53,48,,0.0,Not Placed
SP105764,Male,23,Madhya Pradesh,Lucknow,Private,B.Tech,61,68,59,5.79,5,78,No,0,0,3,55,57,58,46,59,52,,0.0,Not Placed
SP105765,Male,23,Delhi,Pune,Autonomous,BBA,94,80,79,6.69,4,80,Yes,3,3,7,80,61,83,71,70,79,MNC,4.42,Placed
SP105766,Female,24,Tamil Nadu,Bhopal,Government,B.Tech,71,89,66,5.89,2,95,Yes,1,3,4,60,72,74,58,87,93,Service,2.5,Placed
SP105767,Female,24,Delhi,Delhi,Private,BBA,77,63,52,7.27,4,62,Yes,3,5,3,62,53,55,70,64,56,,0.0,Not Placed
SP105768,Female,22,Uttar Pradesh,Chennai,Government,MBA,88,90,87,8.51,0,94,No,0,8,8,100,97,64,76,76,84,Government,8.2,Placed
SP105769,Male,24,Delhi,Delhi,Private,B.Sc,70,85,70,9.9,1,97,No,0,5,5,66,66,87,84,71,87,MNC,5.29,Placed
SP105770,Male,25,Uttar Pradesh,Bengaluru,Private,B.Sc,74,62,83,8.39,3,80,Yes,8,5,10,84,74,48,56,69,49,Startup,5.3,Placed
SP105771,Male,21,Karnataka,Delhi,Private,B.Sc,72,82,56,8.35,3,79,Yes,4,4,9,76,59,81,84,60,40,Government,3.92,Placed
SP105772,Male,22,Tamil Nadu,Jaipur,Private,BCA,69,91,74,7.51,1,79,No,0,5,6,79,100,67,81,65,80,Government,8.49,Placed
SP105773,Female,25,Delhi,Bhopal,Private,B.Tech,65,84,69,6.75,2,83,No,0,3,10,83,80,69,62,80,71,Product,2.66,Placed
SP105774,Female,24,Maharashtra,Indore,Autonomous,B.Tech,72,56,67,8.25,3,75,Yes,6,2,4,75,62,75,76,69,65,Service,7.89,Placed
SP105775,Female,24,Rajasthan,Pune,Autonomous,B.Tech,91,89,91,9.19,1,99,Yes,6,6,6,77,78,70,84,85,75,Product,9.32,Placed
SP105776,Male,24,Gujarat,Ahmedabad,Autonomous,B.Com,53,73,55,5.0,5,69,Yes,1,3,5,73,58,42,39,77,60,,0.0,Not Placed
SP105777,Female,24,Rajasthan,Bhopal,Private,B.Sc,98,77,81,9.42,1,99,Yes,8,2,9,91,77,92,90,80,92,Service,10.32,Placed
SP105778,Female,26,Uttar Pradesh,Chennai,Private,B.Tech,66,76,74,7.56,4,66,No,0,3,1,72,79,58,66,66,61,Service,4.29,Placed
SP105779,Male,23,Delhi,Lucknow,Autonomous,MCA,81,88,74,8.07,2,90,Yes,11,4,3,70,64,57,63,80,71,Service,5.82,Placed
SP105780,Female,24,Tamil Nadu,Bengaluru,Private,MBA,61,77,61,5.42,3,89,Yes,6,2,5,86,30,65,57,77,74,Service,2.5,Placed
SP105781,Male,21,Madhya Pradesh,Chennai,Government,MBA,79,80,67,8.01,2,78,Yes,3,3,6,59,55,50,48,66,55,,0.0,Not Placed
SP105782,Female,22,Uttar Pradesh,Mumbai,Private,B.Sc,51,66,71,8.18,4,82,No,0,4,6,56,53,55,55,71,69,,0.0,Not Placed
SP105783,Male,23,Maharashtra,Indore,Autonomous,MBA,74,72,65,5.0,2,74,Yes,3,5,10,78,67,74,92,57,64,Service,4.64,Placed
SP105784,Male,25,Delhi,Bengaluru,Government,B.Com,79,76,62,7.77,3,95,Yes,5,2,4,60,79,57,54,80,73,MNC,4.45,Placed
SP105785,Female,24,Tamil Nadu,Bhopal,Autonomous,MCA,98,79,88,9.9,0,89,Yes,12,8,6,100,79,100,83,95,100,Startup,10.99,Placed
SP105786,Female,22,Madhya Pradesh,Pune,Government,B.Tech,90,87,72,9.35,0,91,Yes,11,5,6,97,79,82,90,61,82,Service,11.8,Placed
SP105787,Female,23,Maharashtra,Indore,Government,MBA,63,76,80,6.1,2,81,Yes,2,4,2,77,79,84,57,69,68,MNC,3.19,Placed
SP105788,Female,26,Tamil Nadu,Ahmedabad,Private,B.Com,71,59,67,5.85,4,84,No,0,3,4,67,39,43,45,68,48,,0.0,Not Placed
SP105789,Male,24,Rajasthan,Chennai,Autonomous,BBA,71,73,86,7.65,1,89,Yes,3,5,7,70,58,59,61,75,70,Product,2.85,Placed
SP105790,Female,24,Madhya Pradesh,Bhopal,Government,B.Com,57,75,74,8.84,0,87,Yes,8,6,7,81,58,70,80,46,61,Startup,6.74,Placed
SP105791,Male,26,Delhi,Bhopal,Private,B.Sc,83,63,63,5.0,5,78,Yes,1,3,0,58,46,61,34,64,55,,0.0,Not Placed
SP105792,Male,23,Karnataka,Ahmedabad,Autonomous,B.Sc,78,77,75,6.9,3,80,No,0,1,6,76,69,65,45,83,71,Service,2.5,Placed
SP105793,Female,25,Rajasthan,Ahmedabad,Autonomous,BCA,89,76,88,8.18,1,69,Yes,10,6,9,76,87,100,83,78,81,Government,7.85,Placed
SP105794,Male,21,Maharashtra,Chennai,Autonomous,B.Tech,81,87,62,6.29,4,79,Yes,3,3,6,79,78,58,83,40,77,Startup,5.21,Placed
SP105795,Female,23,Uttar Pradesh,Mumbai,Private,BBA,63,67,57,5.72,5,75,No,0,1,6,65,37,41,33,56,65,,0.0,Not Placed
SP105796,Female,25,Rajasthan,Bengaluru,Government,B.Tech,73,83,74,8.92,0,76,No,0,5,6,71,81,93,88,77,70,Government,5.36,Placed
SP105797,Female,25,Madhya Pradesh,Ahmedabad,Autonomous,B.Sc,90,80,74,9.9,0,100,Yes,9,4,9,78,64,62,76,84,78,MNC,8.49,Placed
SP105798,Female,25,Rajasthan,Mumbai,Government,BCA,82,73,95,7.86,3,72,Yes,6,2,6,84,53,49,36,79,75,MNC,2.5,Placed
SP105799,Male,26,Maharashtra,Jaipur,Autonomous,MCA,88,78,75,7.87,2,92,Yes,4,6,4,70,61,60,46,86,86,Product,2.5,Placed
SP105800,Female,25,Uttar Pradesh,Ahmedabad,Private,B.Sc,70,90,85,6.31,2,84,No,0,5,4,77,62,41,72,75,81,MNC,2.56,Placed
SP105801,Female,24,Karnataka,Jaipur,Autonomous,MCA,88,69,90,9.33,1,86,Yes,6,5,6,70,87,75,58,79,64,Startup,7.17,Placed
SP105802,Male,20,Karnataka,Delhi,Autonomous,MBA,53,84,67,6.69,3,69,Yes,2,3,3,51,59,42,73,45,82,,0.0,Not Placed
SP105803,Male,26,Delhi,Chennai,Autonomous,MBA,78,63,66,7.53,5,82,No,0,7,5,63,54,62,60,76,82,Product,2.5,Placed
SP105804,Male,23,Tamil Nadu,Mumbai,Autonomous,B.Tech,68,92,73,6.52,2,79,Yes,3,2,10,53,87,69,64,78,78,MNC,3.41,Placed
SP105805,Female,22,Delhi,Indore,Private,BCA,81,66,66,8.53,3,88,Yes,5,3,8,77,51,67,54,58,75,Service,3.6,Placed
SP105806,Female,23,Madhya Pradesh,Indore,Private,B.Com,91,77,81,9.72,1,74,Yes,8,4,4,85,64,80,70,75,100,Service,6.57,Placed
SP105807,Female,23,Gujarat,Delhi,Private,MBA,73,61,58,6.51,4,79,Yes,4,5,5,60,53,63,56,75,66,,0.0,Not Placed
SP105808,Male,27,Uttar Pradesh,Ahmedabad,Private,B.Tech,86,83,71,7.68,2,69,Yes,6,4,8,85,100,74,63,61,72,Product,8.8,Placed
SP105809,Male,23,Madhya Pradesh,Delhi,Private,B.Tech,81,76,70,7.78,1,84,Yes,5,4,6,68,89,64,66,65,74,Service,6.39,Placed
SP105810,Female,22,Maharashtra,Mumbai,Government,B.Sc,62,75,63,5.0,4,69,Yes,1,0,2,63,30,35,32,67,57,,0.0,Not Placed
SP105811,Male,27,Tamil Nadu,Bhopal,Government,B.Tech,94,79,72,8.68,2,89,No,0,5,4,95,56,99,93,94,68,Product,6.08,Placed
SP105812,Female,21,Maharashtra,Bengaluru,Government,MBA,75,88,71,8.1,2,74,Yes,9,3,3,94,78,58,62,75,70,Service,8.09,Placed
SP105813,Female,25,Karnataka,Ahmedabad,Autonomous,BBA,60,60,68,7.48,5,86,No,0,6,2,57,31,58,72,57,46,,0.0,Not Placed
SP105814,Female,25,Delhi,Indore,Private,B.Tech,65,63,65,5.0,4,69,Yes,2,1,1,69,44,44,60,59,75,,0.0,Not Placed
SP105815,Male,26,Tamil Nadu,Bhopal,Private,MBA,73,70,76,9.29,0,84,Yes,8,4,4,83,63,66,78,66,81,Service,5.52,Placed
SP105816,Male,21,Tamil Nadu,Ahmedabad,Government,B.Com,86,98,84,8.75,0,91,Yes,5,7,6,76,83,83,71,89,97,Product,6.68,Placed
SP105817,Male,25,Rajasthan,Lucknow,Private,MCA,75,75,73,7.25,2,72,Yes,5,4,3,80,75,70,86,69,66,MNC,4.45,Placed
SP105818,Male,26,Gujarat,Bengaluru,Private,BBA,90,68,71,6.69,2,83,Yes,1,1,6,90,60,50,83,65,54,,0.0,Not Placed
SP105819,Female,25,Karnataka,Pune,Private,B.Tech,98,77,79,9.16,1,86,Yes,6,3,6,79,81,54,58,73,70,Service,7.15,Placed
SP105820,Female,26,Madhya Pradesh,Chennai,Private,MBA,57,71,70,7.53,4,70,No,0,3,2,61,59,48,90,69,61,,0.0,Not Placed
SP105821,Male,20,Tamil Nadu,Delhi,Government,MBA,62,65,76,8.02,3,79,Yes,1,4,2,74,59,67,64,56,70,Product,2.5,Placed
SP105822,Female,24,Karnataka,Bengaluru,Private,MCA,89,75,82,8.07,2,80,Yes,6,7,6,63,89,61,77,79,78,Product,6.29,Placed
SP105823,Male,24,Gujarat,Lucknow,Private,B.Com,70,67,62,5.92,4,73,Yes,1,6,2,55,49,46,68,65,70,,0.0,Not Placed
SP105824,Female,24,Tamil Nadu,Delhi,Private,B.Tech,98,65,83,7.96,2,85,No,0,4,5,75,86,69,68,85,69,MNC,3.91,Placed
SP105825,Female,26,Karnataka,Chennai,Private,BCA,86,62,69,7.14,1,80,No,0,1,6,81,76,54,94,67,68,MNC,6.47,Placed
SP105826,Male,23,Rajasthan,Pune,Autonomous,MBA,82,92,79,7.65,1,69,Yes,8,7,8,81,65,73,72,81,97,MNC,5.22,Placed
SP105827,Female,26,Gujarat,Mumbai,Government,B.Sc,90,66,58,5.12,5,90,Yes,1,2,3,74,30,56,51,57,69,,0.0,Not Placed
SP105828,Male,22,Karnataka,Pune,Autonomous,BCA,69,84,82,7.97,0,70,No,0,5,8,82,73,72,52,85,78,Product,3.9,Placed
SP105829,Female,24,Uttar Pradesh,Bhopal,Private,B.Tech,79,63,81,6.94,1,81,Yes,1,5,8,62,66,78,60,50,78,Government,2.67,Placed
SP105830,Female,22,Madhya Pradesh,Mumbai,Private,BBA,92,86,88,9.4,2,83,Yes,7,3,10,61,65,63,73,53,64,,0.0,Not Placed
SP105831,Female,24,Tamil Nadu,Chennai,Government,MBA,77,78,77,7.67,2,78,Yes,5,4,6,56,30,71,67,66,45,MNC,2.5,Placed
SP105832,Female,24,Gujarat,Ahmedabad,Private,B.Com,61,73,58,5.94,3,73,No,0,3,3,53,69,76,70,78,53,,0.0,Not Placed
SP105833,Male,25,Maharashtra,Mumbai,Private,MCA,70,97,81,7.55,0,82,Yes,9,5,3,54,46,74,48,65,79,Product,2.5,Placed
SP105834,Male,24,Tamil Nadu,Pune,Autonomous,BBA,87,79,77,8.23,2,69,Yes,6,3,7,72,72,53,84,81,81,Product,5.12,Placed
SP105835,Female,23,Madhya Pradesh,Delhi,Private,BCA,76,83,64,7.32,1,82,No,0,5,3,99,82,70,82,61,70,Startup,7.57,Placed
SP105836,Female,21,Uttar Pradesh,Bengaluru,Autonomous,B.Tech,78,80,89,8.56,2,84,No,0,5,7,71,71,66,77,54,71,Service,4.32,Placed
SP105837,Male,25,Madhya Pradesh,Pune,Government,B.Com,83,73,77,7.9,2,92,No,0,5,7,69,63,62,66,69,81,MNC,2.75,Placed
